HeLa-S3|chr10:102973390-103542659	HeLa-S3|chr10:102974454-103542659
HeLa-S3|chr16:84652890-84761560	HeLa-S3|chr16:84652890-84769399
HeLa-S3|chr16:84652890-84761560	HeLa-S3|chr16:84652890-84769999
HeLa-S3|chr16:84652890-84762568	HeLa-S3|chr16:84652890-84763027
HeLa-S3|chr16:84652890-84762568	HeLa-S3|chr16:84652890-84765599
HeLa-S3|chr16:84652890-84762568	HeLa-S3|chr16:84652890-84765803
HeLa-S3|chr16:84652890-84762568	HeLa-S3|chr16:84652890-84769399
HeLa-S3|chr16:84652890-84762568	HeLa-S3|chr16:84652890-84769999
HeLa-S3|chr16:84652890-84763027	HeLa-S3|chr16:84652890-84765599
HeLa-S3|chr16:84652890-84763027	HeLa-S3|chr16:84652890-84765803
HeLa-S3|chr16:84652890-84763027	HeLa-S3|chr16:84652890-84769399
HeLa-S3|chr16:84652890-84763027	HeLa-S3|chr16:84652890-84769999
HeLa-S3|chr16:84652890-84765599	HeLa-S3|chr16:84652890-84765803
HeLa-S3|chr16:84652890-84765599	HeLa-S3|chr16:84652890-84769399
HeLa-S3|chr16:84652890-84765599	HeLa-S3|chr16:84652890-84769999
HeLa-S3|chr16:84652890-84765803	HeLa-S3|chr16:84652890-84769399
HeLa-S3|chr16:84652890-84765803	HeLa-S3|chr16:84652890-84769999
HeLa-S3|chr16:84652890-84769399	HeLa-S3|chr16:84652890-84769999
HeLa-S3|chr17:1480514-1531651	HeLa-S3|chr17:1481382-1531651
HeLa-S3|chr17:1480514-1531651	HeLa-S3|chr17:1489201-1531651
HeLa-S3|chr17:1480514-1531651	HeLa-S3|chr17:1491458-1531651
HeLa-S3|chr17:1481382-1531651	HeLa-S3|chr17:1489201-1531651
HeLa-S3|chr17:1481382-1531651	HeLa-S3|chr17:1491458-1531651
HeLa-S3|chr17:1489201-1531651	HeLa-S3|chr17:1491458-1531651
HeLa-S3|chr17:30335282-30452064	HeLa-S3|chr17:30335282-30453858
HeLa-S3|chr17:30335282-30452064	HeLa-S3|chr17:30335282-30468003
HeLa-S3|chr17:30335282-30452064	HeLa-S3|chr17:30335282-30471599
HeLa-S3|chr17:30335282-30452064	HeLa-S3|chr17:30342601-30468920
HeLa-S3|chr17:30335282-30452064	HeLa-S3|chr17:30342747-30468920
HeLa-S3|chr17:30335282-30452064	HeLa-S3|chr17:30343383-30468920
HeLa-S3|chr17:30335282-30453858	HeLa-S3|chr17:30335282-30468003
HeLa-S3|chr17:30335282-30453858	HeLa-S3|chr17:30335282-30471599
HeLa-S3|chr17:30335282-30453858	HeLa-S3|chr17:30342601-30468920
HeLa-S3|chr17:30335282-30453858	HeLa-S3|chr17:30342747-30468920
HeLa-S3|chr17:30335282-30453858	HeLa-S3|chr17:30343383-30468920
HeLa-S3|chr17:30335282-30468003	HeLa-S3|chr17:30335282-30471599
HeLa-S3|chr17:30335282-30468003	HeLa-S3|chr17:30342601-30468920
HeLa-S3|chr17:30335282-30468003	HeLa-S3|chr17:30342747-30468920
HeLa-S3|chr17:30335282-30468003	HeLa-S3|chr17:30343383-30468920
HeLa-S3|chr17:30335282-30471599	HeLa-S3|chr17:30342601-30468920
HeLa-S3|chr17:30335282-30471599	HeLa-S3|chr17:30342747-30468920
HeLa-S3|chr17:30335282-30471599	HeLa-S3|chr17:30343383-30468920
HeLa-S3|chr17:30342601-30468920	HeLa-S3|chr17:30342747-30468920
HeLa-S3|chr17:30342601-30468920	HeLa-S3|chr17:30343383-30468920
HeLa-S3|chr17:30342747-30468920	HeLa-S3|chr17:30343383-30468920
HeLa-S3|chr17:37778801-38136671	HeLa-S3|chr17:37793995-38135999
HeLa-S3|chr17:37778801-38136671	HeLa-S3|chr17:37799896-38136671
HeLa-S3|chr17:37793995-38135999	HeLa-S3|chr17:37799896-38136671
HeLa-S3|chr17:40478201-40687907	HeLa-S3|chr17:40482201-40687907
HeLa-S3|chr17:40478201-40687907	HeLa-S3|chr17:40482223-40687907
HeLa-S3|chr17:40478201-40687907	HeLa-S3|chr17:40499731-40687907
HeLa-S3|chr17:40482201-40687907	HeLa-S3|chr17:40482223-40687907
HeLa-S3|chr17:40482201-40687907	HeLa-S3|chr17:40499731-40687907
HeLa-S3|chr17:40482223-40687907	HeLa-S3|chr17:40499731-40687907
HeLa-S3|chr17:40775548-40811108	HeLa-S3|chr17:40776976-40811108
HeLa-S3|chr17:41471201-41560848	HeLa-S3|chr17:41471338-41560848
HeLa-S3|chr17:41471201-41560848	HeLa-S3|chr17:41472001-41560848
HeLa-S3|chr17:41471201-41560848	HeLa-S3|chr17:41472012-41560848
HeLa-S3|chr17:41471338-41560848	HeLa-S3|chr17:41472001-41560848
HeLa-S3|chr17:41471338-41560848	HeLa-S3|chr17:41472012-41560848
HeLa-S3|chr17:41472001-41560848	HeLa-S3|chr17:41472012-41560848
HeLa-S3|chr17:43210795-43274399	HeLa-S3|chr17:43210795-43279241
HeLa-S3|chr17:45909098-46026509	HeLa-S3|chr17:45909098-46044821
HeLa-S3|chr17:45909098-46026509	HeLa-S3|chr17:45909098-46045599
HeLa-S3|chr17:45909098-46026509	HeLa-S3|chr17:45918906-46026509
HeLa-S3|chr17:45909098-46026509	HeLa-S3|chr17:45918906-46044821
HeLa-S3|chr17:45909098-46026509	HeLa-S3|chr17:45918906-46045599
HeLa-S3|chr17:45909098-46044821	HeLa-S3|chr17:45909098-46045599
HeLa-S3|chr17:45909098-46044821	HeLa-S3|chr17:45918906-46026509
HeLa-S3|chr17:45909098-46044821	HeLa-S3|chr17:45918906-46044821
HeLa-S3|chr17:45909098-46044821	HeLa-S3|chr17:45918906-46045599
HeLa-S3|chr17:45909098-46045599	HeLa-S3|chr17:45918906-46026509
HeLa-S3|chr17:45909098-46045599	HeLa-S3|chr17:45918906-46044821
HeLa-S3|chr17:45909098-46045599	HeLa-S3|chr17:45918906-46045599
HeLa-S3|chr17:45918906-46026509	HeLa-S3|chr17:45918906-46044821
HeLa-S3|chr17:45918906-46026509	HeLa-S3|chr17:45918906-46045599
HeLa-S3|chr17:45918906-46044821	HeLa-S3|chr17:45918906-46045599
HeLa-S3|chr17:46126756-46204699	HeLa-S3|chr17:46126756-46205186
HeLa-S3|chr17:47022633-47071436	HeLa-S3|chr17:47022633-47071965
HeLa-S3|chr17:47022633-47071436	HeLa-S3|chr17:47022633-47073723
HeLa-S3|chr17:47022633-47071965	HeLa-S3|chr17:47022633-47073723
HeLa-S3|chr17:47393279-47491765	HeLa-S3|chr17:47393601-47491765
HeLa-S3|chr17:47393279-47491765	HeLa-S3|chr17:47393679-47491765
HeLa-S3|chr17:47393601-47491765	HeLa-S3|chr17:47393679-47491765
HeLa-S3|chr17:48945498-49024683	HeLa-S3|chr17:48945498-49028599
HeLa-S3|chr17:5487401-6346999	HeLa-S3|chr17:5488586-6346999
HeLa-S3|chr17:55928115-56197692	HeLa-S3|chr17:55952912-56065521
HeLa-S3|chr17:55928115-56197692	HeLa-S3|chr17:55953401-56065521
HeLa-S3|chr17:55928115-56197692	HeLa-S3|chr17:55953471-56065521
HeLa-S3|chr17:55928115-56197692	HeLa-S3|chr17:55956690-56065521
HeLa-S3|chr17:55952912-56065521	HeLa-S3|chr17:55953401-56065521
HeLa-S3|chr17:55952912-56065521	HeLa-S3|chr17:55953471-56065521
HeLa-S3|chr17:55952912-56065521	HeLa-S3|chr17:55956690-56065521
HeLa-S3|chr17:55952912-56065521	HeLa-S3|chr17:55967601-56065521
HeLa-S3|chr17:55952912-56065521	HeLa-S3|chr17:55968001-56065521
HeLa-S3|chr17:55952912-56065521	HeLa-S3|chr17:55968043-56065521
HeLa-S3|chr17:55952912-56065521	HeLa-S3|chr17:55970612-56065521
HeLa-S3|chr17:55953401-56065521	HeLa-S3|chr17:55953471-56065521
HeLa-S3|chr17:55953401-56065521	HeLa-S3|chr17:55956690-56065521
HeLa-S3|chr17:55953401-56065521	HeLa-S3|chr17:55967601-56065521
HeLa-S3|chr17:55953401-56065521	HeLa-S3|chr17:55968001-56065521
HeLa-S3|chr17:55953401-56065521	HeLa-S3|chr17:55968043-56065521
HeLa-S3|chr17:55953401-56065521	HeLa-S3|chr17:55970612-56065521
HeLa-S3|chr17:55953471-56065521	HeLa-S3|chr17:55956690-56065521
HeLa-S3|chr17:55953471-56065521	HeLa-S3|chr17:55967601-56065521
HeLa-S3|chr17:55953471-56065521	HeLa-S3|chr17:55968001-56065521
HeLa-S3|chr17:55953471-56065521	HeLa-S3|chr17:55968043-56065521
HeLa-S3|chr17:55953471-56065521	HeLa-S3|chr17:55970612-56065521
HeLa-S3|chr17:55956690-56065521	HeLa-S3|chr17:55967601-56065521
HeLa-S3|chr17:55956690-56065521	HeLa-S3|chr17:55968001-56065521
HeLa-S3|chr17:55956690-56065521	HeLa-S3|chr17:55968043-56065521
HeLa-S3|chr17:55956690-56065521	HeLa-S3|chr17:55970612-56065521
HeLa-S3|chr17:55967601-56065521	HeLa-S3|chr17:55968001-56065521
HeLa-S3|chr17:55967601-56065521	HeLa-S3|chr17:55968043-56065521
HeLa-S3|chr17:55967601-56065521	HeLa-S3|chr17:55970612-56065521
HeLa-S3|chr17:55968001-56065521	HeLa-S3|chr17:55968043-56065521
HeLa-S3|chr17:55968001-56065521	HeLa-S3|chr17:55970612-56065521
HeLa-S3|chr17:55968043-56065521	HeLa-S3|chr17:55970612-56065521
HeLa-S3|chr17:61513528-61678028	HeLa-S3|chr17:61513528-61698954
HeLa-S3|chr17:65368601-65713377	HeLa-S3|chr17:65368808-65713377
HeLa-S3|chr17:65368601-65713377	HeLa-S3|chr17:65369567-65713377
HeLa-S3|chr17:65368601-65713377	HeLa-S3|chr17:65370767-65713377
HeLa-S3|chr17:65368601-65713377	HeLa-S3|chr17:65371260-65713377
HeLa-S3|chr17:65368808-65713377	HeLa-S3|chr17:65369567-65713377
HeLa-S3|chr17:65368808-65713377	HeLa-S3|chr17:65370767-65713377
HeLa-S3|chr17:65368808-65713377	HeLa-S3|chr17:65371260-65713377
HeLa-S3|chr17:65369567-65713377	HeLa-S3|chr17:65370767-65713377
HeLa-S3|chr17:65369567-65713377	HeLa-S3|chr17:65371260-65713377
HeLa-S3|chr17:65370767-65713377	HeLa-S3|chr17:65371260-65713377
HeLa-S3|chr17:6555204-6726311	HeLa-S3|chr17:6555204-6746887
HeLa-S3|chr17:6555204-6726311	HeLa-S3|chr17:6575018-6915209
HeLa-S3|chr17:6555204-6726311	HeLa-S3|chr17:6575018-6917417
HeLa-S3|chr17:6555204-6746887	HeLa-S3|chr17:6575018-6915209
HeLa-S3|chr17:6555204-6746887	HeLa-S3|chr17:6575018-6917417
HeLa-S3|chr17:6575018-6915209	HeLa-S3|chr17:6575018-6917417
HeLa-S3|chr17:66289234-66375199	HeLa-S3|chr17:66289234-66381797
HeLa-S3|chr17:66289234-66375199	HeLa-S3|chr17:66289234-66382477
HeLa-S3|chr17:66289234-66375199	HeLa-S3|chr17:66289234-66383506
HeLa-S3|chr17:66289234-66375199	HeLa-S3|chr17:66289234-66384110
HeLa-S3|chr17:66289234-66375199	HeLa-S3|chr17:66289234-66384199
HeLa-S3|chr17:66289234-66375199	HeLa-S3|chr17:66289234-66385308
HeLa-S3|chr17:66289234-66375199	HeLa-S3|chr17:66289234-66385399
HeLa-S3|chr17:66289234-66375199	HeLa-S3|chr17:66289234-66393246
HeLa-S3|chr17:66289234-66375199	HeLa-S3|chr17:66289234-66393399
HeLa-S3|chr17:66289234-66375199	HeLa-S3|chr17:66289234-66394686
HeLa-S3|chr17:66289234-66375199	HeLa-S3|chr17:66289234-66395528
HeLa-S3|chr17:66289234-66375199	HeLa-S3|chr17:66289234-66396599
HeLa-S3|chr17:66289234-66381797	HeLa-S3|chr17:66289234-66382477
HeLa-S3|chr17:66289234-66381797	HeLa-S3|chr17:66289234-66383506
HeLa-S3|chr17:66289234-66381797	HeLa-S3|chr17:66289234-66384110
HeLa-S3|chr17:66289234-66381797	HeLa-S3|chr17:66289234-66384199
HeLa-S3|chr17:66289234-66381797	HeLa-S3|chr17:66289234-66385308
HeLa-S3|chr17:66289234-66381797	HeLa-S3|chr17:66289234-66385399
HeLa-S3|chr17:66289234-66381797	HeLa-S3|chr17:66289234-66393246
HeLa-S3|chr17:66289234-66381797	HeLa-S3|chr17:66289234-66393399
HeLa-S3|chr17:66289234-66381797	HeLa-S3|chr17:66289234-66394686
HeLa-S3|chr17:66289234-66381797	HeLa-S3|chr17:66289234-66395528
HeLa-S3|chr17:66289234-66381797	HeLa-S3|chr17:66289234-66396599
HeLa-S3|chr17:66289234-66382477	HeLa-S3|chr17:66289234-66383506
HeLa-S3|chr17:66289234-66382477	HeLa-S3|chr17:66289234-66384110
HeLa-S3|chr17:66289234-66382477	HeLa-S3|chr17:66289234-66384199
HeLa-S3|chr17:66289234-66382477	HeLa-S3|chr17:66289234-66385308
HeLa-S3|chr17:66289234-66382477	HeLa-S3|chr17:66289234-66385399
HeLa-S3|chr17:66289234-66382477	HeLa-S3|chr17:66289234-66393246
HeLa-S3|chr17:66289234-66382477	HeLa-S3|chr17:66289234-66393399
HeLa-S3|chr17:66289234-66382477	HeLa-S3|chr17:66289234-66394686
HeLa-S3|chr17:66289234-66382477	HeLa-S3|chr17:66289234-66395528
HeLa-S3|chr17:66289234-66382477	HeLa-S3|chr17:66289234-66396599
HeLa-S3|chr17:66289234-66383506	HeLa-S3|chr17:66289234-66384110
HeLa-S3|chr17:66289234-66383506	HeLa-S3|chr17:66289234-66384199
HeLa-S3|chr17:66289234-66383506	HeLa-S3|chr17:66289234-66385308
HeLa-S3|chr17:66289234-66383506	HeLa-S3|chr17:66289234-66385399
HeLa-S3|chr17:66289234-66383506	HeLa-S3|chr17:66289234-66393246
HeLa-S3|chr17:66289234-66383506	HeLa-S3|chr17:66289234-66393399
HeLa-S3|chr17:66289234-66383506	HeLa-S3|chr17:66289234-66394686
HeLa-S3|chr17:66289234-66383506	HeLa-S3|chr17:66289234-66395528
HeLa-S3|chr17:66289234-66383506	HeLa-S3|chr17:66289234-66396599
HeLa-S3|chr17:66289234-66384110	HeLa-S3|chr17:66289234-66384199
HeLa-S3|chr17:66289234-66384110	HeLa-S3|chr17:66289234-66385308
HeLa-S3|chr17:66289234-66384110	HeLa-S3|chr17:66289234-66385399
HeLa-S3|chr17:66289234-66384110	HeLa-S3|chr17:66289234-66393246
HeLa-S3|chr17:66289234-66384110	HeLa-S3|chr17:66289234-66393399
HeLa-S3|chr17:66289234-66384110	HeLa-S3|chr17:66289234-66394686
HeLa-S3|chr17:66289234-66384110	HeLa-S3|chr17:66289234-66395528
HeLa-S3|chr17:66289234-66384110	HeLa-S3|chr17:66289234-66396599
HeLa-S3|chr17:66289234-66384199	HeLa-S3|chr17:66289234-66385308
HeLa-S3|chr17:66289234-66384199	HeLa-S3|chr17:66289234-66385399
HeLa-S3|chr17:66289234-66384199	HeLa-S3|chr17:66289234-66393246
HeLa-S3|chr17:66289234-66384199	HeLa-S3|chr17:66289234-66393399
HeLa-S3|chr17:66289234-66384199	HeLa-S3|chr17:66289234-66394686
HeLa-S3|chr17:66289234-66384199	HeLa-S3|chr17:66289234-66395528
HeLa-S3|chr17:66289234-66384199	HeLa-S3|chr17:66289234-66396599
HeLa-S3|chr17:66289234-66385308	HeLa-S3|chr17:66289234-66385399
HeLa-S3|chr17:66289234-66385308	HeLa-S3|chr17:66289234-66393246
HeLa-S3|chr17:66289234-66385308	HeLa-S3|chr17:66289234-66393399
HeLa-S3|chr17:66289234-66385308	HeLa-S3|chr17:66289234-66394686
HeLa-S3|chr17:66289234-66385308	HeLa-S3|chr17:66289234-66395528
HeLa-S3|chr17:66289234-66385308	HeLa-S3|chr17:66289234-66396599
HeLa-S3|chr17:66289234-66385399	HeLa-S3|chr17:66289234-66393246
HeLa-S3|chr17:66289234-66385399	HeLa-S3|chr17:66289234-66393399
HeLa-S3|chr17:66289234-66385399	HeLa-S3|chr17:66289234-66394686
HeLa-S3|chr17:66289234-66385399	HeLa-S3|chr17:66289234-66395528
HeLa-S3|chr17:66289234-66385399	HeLa-S3|chr17:66289234-66396599
HeLa-S3|chr17:66289234-66393246	HeLa-S3|chr17:66289234-66393399
HeLa-S3|chr17:66289234-66393246	HeLa-S3|chr17:66289234-66394686
HeLa-S3|chr17:66289234-66393246	HeLa-S3|chr17:66289234-66395528
HeLa-S3|chr17:66289234-66393246	HeLa-S3|chr17:66289234-66396599
HeLa-S3|chr17:66289234-66393399	HeLa-S3|chr17:66289234-66394686
HeLa-S3|chr17:66289234-66393399	HeLa-S3|chr17:66289234-66395528
HeLa-S3|chr17:66289234-66393399	HeLa-S3|chr17:66289234-66396599
HeLa-S3|chr17:66289234-66394686	HeLa-S3|chr17:66289234-66395528
HeLa-S3|chr17:66289234-66394686	HeLa-S3|chr17:66289234-66396599
HeLa-S3|chr17:66289234-66395528	HeLa-S3|chr17:66289234-66396599
HeLa-S3|chr17:6811001-6915209	HeLa-S3|chr17:6811001-6917417
HeLa-S3|chr17:6811001-6915209	HeLa-S3|chr17:6811053-6915209
HeLa-S3|chr17:6811001-6915209	HeLa-S3|chr17:6811053-6917417
HeLa-S3|chr17:6811001-6915209	HeLa-S3|chr17:6811269-6915209
HeLa-S3|chr17:6811001-6915209	HeLa-S3|chr17:6811269-6917417
HeLa-S3|chr17:6811001-6915209	HeLa-S3|chr17:6817183-6915209
HeLa-S3|chr17:6811001-6915209	HeLa-S3|chr17:6817183-6917417
HeLa-S3|chr17:6811001-6915209	HeLa-S3|chr17:6817672-6915209
HeLa-S3|chr17:6811001-6915209	HeLa-S3|chr17:6817672-6917417
HeLa-S3|chr17:6811001-6917417	HeLa-S3|chr17:6811053-6915209
HeLa-S3|chr17:6811001-6917417	HeLa-S3|chr17:6811053-6917417
HeLa-S3|chr17:6811001-6917417	HeLa-S3|chr17:6811269-6915209
HeLa-S3|chr17:6811001-6917417	HeLa-S3|chr17:6811269-6917417
HeLa-S3|chr17:6811001-6917417	HeLa-S3|chr17:6817183-6915209
HeLa-S3|chr17:6811001-6917417	HeLa-S3|chr17:6817183-6917417
HeLa-S3|chr17:6811001-6917417	HeLa-S3|chr17:6817672-6915209
HeLa-S3|chr17:6811001-6917417	HeLa-S3|chr17:6817672-6917417
HeLa-S3|chr17:6811053-6915209	HeLa-S3|chr17:6811053-6917417
HeLa-S3|chr17:6811053-6915209	HeLa-S3|chr17:6811269-6915209
HeLa-S3|chr17:6811053-6915209	HeLa-S3|chr17:6811269-6917417
HeLa-S3|chr17:6811053-6915209	HeLa-S3|chr17:6817183-6915209
HeLa-S3|chr17:6811053-6915209	HeLa-S3|chr17:6817183-6917417
HeLa-S3|chr17:6811053-6915209	HeLa-S3|chr17:6817672-6915209
HeLa-S3|chr17:6811053-6915209	HeLa-S3|chr17:6817672-6917417
HeLa-S3|chr17:6811053-6917417	HeLa-S3|chr17:6811269-6915209
HeLa-S3|chr17:6811053-6917417	HeLa-S3|chr17:6811269-6917417
HeLa-S3|chr17:6811053-6917417	HeLa-S3|chr17:6817183-6915209
HeLa-S3|chr17:6811053-6917417	HeLa-S3|chr17:6817183-6917417
HeLa-S3|chr17:6811053-6917417	HeLa-S3|chr17:6817672-6915209
HeLa-S3|chr17:6811053-6917417	HeLa-S3|chr17:6817672-6917417
HeLa-S3|chr17:6811269-6915209	HeLa-S3|chr17:6811269-6917417
HeLa-S3|chr17:6811269-6915209	HeLa-S3|chr17:6817183-6915209
HeLa-S3|chr17:6811269-6915209	HeLa-S3|chr17:6817183-6917417
HeLa-S3|chr17:6811269-6915209	HeLa-S3|chr17:6817672-6915209
HeLa-S3|chr17:6811269-6915209	HeLa-S3|chr17:6817672-6917417
HeLa-S3|chr17:6811269-6917417	HeLa-S3|chr17:6817183-6915209
HeLa-S3|chr17:6811269-6917417	HeLa-S3|chr17:6817183-6917417
HeLa-S3|chr17:6811269-6917417	HeLa-S3|chr17:6817672-6915209
HeLa-S3|chr17:6811269-6917417	HeLa-S3|chr17:6817672-6917417
HeLa-S3|chr17:6817183-6915209	HeLa-S3|chr17:6817183-6917417
HeLa-S3|chr17:6817183-6915209	HeLa-S3|chr17:6817672-6915209
HeLa-S3|chr17:6817183-6915209	HeLa-S3|chr17:6817672-6917417
HeLa-S3|chr17:6817183-6917417	HeLa-S3|chr17:6817672-6915209
HeLa-S3|chr17:6817183-6917417	HeLa-S3|chr17:6817672-6917417
HeLa-S3|chr17:6817672-6915209	HeLa-S3|chr17:6817672-6917417
HeLa-S3|chr17:686080-882813	HeLa-S3|chr17:686080-883200
HeLa-S3|chr17:686080-882813	HeLa-S3|chr17:686080-884199
HeLa-S3|chr17:686080-883200	HeLa-S3|chr17:686080-884199
HeLa-S3|chr17:70702201-71189092	HeLa-S3|chr17:70702309-71189092
HeLa-S3|chr17:70702201-71189092	HeLa-S3|chr17:70703001-71189092
HeLa-S3|chr17:70702201-71189092	HeLa-S3|chr17:70703017-71189092
HeLa-S3|chr17:70702201-71189092	HeLa-S3|chr17:70704858-71189092
HeLa-S3|chr17:70702201-71189092	HeLa-S3|chr17:70707672-71189092
HeLa-S3|chr17:70702201-71189092	HeLa-S3|chr17:70708001-71189092
HeLa-S3|chr17:70702201-71189092	HeLa-S3|chr17:70711848-71189092
HeLa-S3|chr17:70702201-71189092	HeLa-S3|chr17:70713042-71189092
HeLa-S3|chr17:70702201-71189092	HeLa-S3|chr17:70714065-71189092
HeLa-S3|chr17:70702309-71189092	HeLa-S3|chr17:70703001-71189092
HeLa-S3|chr17:70702309-71189092	HeLa-S3|chr17:70703017-71189092
HeLa-S3|chr17:70702309-71189092	HeLa-S3|chr17:70704858-71189092
HeLa-S3|chr17:70702309-71189092	HeLa-S3|chr17:70707672-71189092
HeLa-S3|chr17:70702309-71189092	HeLa-S3|chr17:70708001-71189092
HeLa-S3|chr17:70702309-71189092	HeLa-S3|chr17:70711848-71189092
HeLa-S3|chr17:70702309-71189092	HeLa-S3|chr17:70713042-71189092
HeLa-S3|chr17:70702309-71189092	HeLa-S3|chr17:70714065-71189092
HeLa-S3|chr17:70703001-71189092	HeLa-S3|chr17:70703017-71189092
HeLa-S3|chr17:70703001-71189092	HeLa-S3|chr17:70704858-71189092
HeLa-S3|chr17:70703001-71189092	HeLa-S3|chr17:70707672-71189092
HeLa-S3|chr17:70703001-71189092	HeLa-S3|chr17:70708001-71189092
HeLa-S3|chr17:70703001-71189092	HeLa-S3|chr17:70711848-71189092
HeLa-S3|chr17:70703001-71189092	HeLa-S3|chr17:70713042-71189092
HeLa-S3|chr17:70703001-71189092	HeLa-S3|chr17:70714065-71189092
HeLa-S3|chr17:70703017-71189092	HeLa-S3|chr17:70704858-71189092
HeLa-S3|chr17:70703017-71189092	HeLa-S3|chr17:70707672-71189092
HeLa-S3|chr17:70703017-71189092	HeLa-S3|chr17:70708001-71189092
HeLa-S3|chr17:70703017-71189092	HeLa-S3|chr17:70711848-71189092
HeLa-S3|chr17:70703017-71189092	HeLa-S3|chr17:70713042-71189092
HeLa-S3|chr17:70703017-71189092	HeLa-S3|chr17:70714065-71189092
HeLa-S3|chr17:70704858-71189092	HeLa-S3|chr17:70707672-71189092
HeLa-S3|chr17:70704858-71189092	HeLa-S3|chr17:70708001-71189092
HeLa-S3|chr17:70704858-71189092	HeLa-S3|chr17:70711848-71189092
HeLa-S3|chr17:70704858-71189092	HeLa-S3|chr17:70713042-71189092
HeLa-S3|chr17:70704858-71189092	HeLa-S3|chr17:70714065-71189092
HeLa-S3|chr17:70707672-71189092	HeLa-S3|chr17:70708001-71189092
HeLa-S3|chr17:70707672-71189092	HeLa-S3|chr17:70711848-71189092
HeLa-S3|chr17:70707672-71189092	HeLa-S3|chr17:70713042-71189092
HeLa-S3|chr17:70707672-71189092	HeLa-S3|chr17:70714065-71189092
HeLa-S3|chr17:70708001-71189092	HeLa-S3|chr17:70711848-71189092
HeLa-S3|chr17:70708001-71189092	HeLa-S3|chr17:70713042-71189092
HeLa-S3|chr17:70708001-71189092	HeLa-S3|chr17:70714065-71189092
HeLa-S3|chr17:70711848-71189092	HeLa-S3|chr17:70713042-71189092
HeLa-S3|chr17:70711848-71189092	HeLa-S3|chr17:70714065-71189092
HeLa-S3|chr17:70713042-71189092	HeLa-S3|chr17:70714065-71189092
HeLa-S3|chr17:7253252-7461380	HeLa-S3|chr17:7253252-7464364
HeLa-S3|chr17:7253252-7461380	HeLa-S3|chr17:7254001-7461380
HeLa-S3|chr17:7253252-7461380	HeLa-S3|chr17:7254001-7464364
HeLa-S3|chr17:7253252-7461380	HeLa-S3|chr17:7255911-7452199
HeLa-S3|chr17:7253252-7461380	HeLa-S3|chr17:7255911-7452568
HeLa-S3|chr17:7253252-7461380	HeLa-S3|chr17:7255911-7460828
HeLa-S3|chr17:7253252-7461380	HeLa-S3|chr17:7266801-7461380
HeLa-S3|chr17:7253252-7461380	HeLa-S3|chr17:7266801-7464364
HeLa-S3|chr17:7253252-7461380	HeLa-S3|chr17:7267320-7461380
HeLa-S3|chr17:7253252-7461380	HeLa-S3|chr17:7267320-7464364
HeLa-S3|chr17:7253252-7464364	HeLa-S3|chr17:7254001-7461380
HeLa-S3|chr17:7253252-7464364	HeLa-S3|chr17:7254001-7464364
HeLa-S3|chr17:7253252-7464364	HeLa-S3|chr17:7255911-7452199
HeLa-S3|chr17:7253252-7464364	HeLa-S3|chr17:7255911-7452568
HeLa-S3|chr17:7253252-7464364	HeLa-S3|chr17:7255911-7460828
HeLa-S3|chr17:7253252-7464364	HeLa-S3|chr17:7266801-7461380
HeLa-S3|chr17:7253252-7464364	HeLa-S3|chr17:7266801-7464364
HeLa-S3|chr17:7253252-7464364	HeLa-S3|chr17:7267320-7461380
HeLa-S3|chr17:7253252-7464364	HeLa-S3|chr17:7267320-7464364
HeLa-S3|chr17:7254001-7461380	HeLa-S3|chr17:7254001-7464364
HeLa-S3|chr17:7254001-7461380	HeLa-S3|chr17:7255911-7452199
HeLa-S3|chr17:7254001-7461380	HeLa-S3|chr17:7255911-7452568
HeLa-S3|chr17:7254001-7461380	HeLa-S3|chr17:7255911-7460828
HeLa-S3|chr17:7254001-7461380	HeLa-S3|chr17:7266801-7461380
HeLa-S3|chr17:7254001-7461380	HeLa-S3|chr17:7266801-7464364
HeLa-S3|chr17:7254001-7461380	HeLa-S3|chr17:7267320-7461380
HeLa-S3|chr17:7254001-7461380	HeLa-S3|chr17:7267320-7464364
HeLa-S3|chr17:7254001-7464364	HeLa-S3|chr17:7255911-7452199
HeLa-S3|chr17:7254001-7464364	HeLa-S3|chr17:7255911-7452568
HeLa-S3|chr17:7254001-7464364	HeLa-S3|chr17:7255911-7460828
HeLa-S3|chr17:7254001-7464364	HeLa-S3|chr17:7266801-7461380
HeLa-S3|chr17:7254001-7464364	HeLa-S3|chr17:7266801-7464364
HeLa-S3|chr17:7254001-7464364	HeLa-S3|chr17:7267320-7461380
HeLa-S3|chr17:7254001-7464364	HeLa-S3|chr17:7267320-7464364
HeLa-S3|chr17:7255911-7452199	HeLa-S3|chr17:7255911-7452568
HeLa-S3|chr17:7255911-7452199	HeLa-S3|chr17:7255911-7460828
HeLa-S3|chr17:7255911-7452199	HeLa-S3|chr17:7266801-7461380
HeLa-S3|chr17:7255911-7452199	HeLa-S3|chr17:7266801-7464364
HeLa-S3|chr17:7255911-7452199	HeLa-S3|chr17:7267320-7461380
HeLa-S3|chr17:7255911-7452199	HeLa-S3|chr17:7267320-7464364
HeLa-S3|chr17:7255911-7452568	HeLa-S3|chr17:7255911-7460828
HeLa-S3|chr17:7255911-7452568	HeLa-S3|chr17:7266801-7461380
HeLa-S3|chr17:7255911-7452568	HeLa-S3|chr17:7266801-7464364
HeLa-S3|chr17:7255911-7452568	HeLa-S3|chr17:7267320-7461380
