GM12878|chr10:101469347-101470000	GM12878|chr10:101470000-101470121
GM12878|chr3:113544245-113544600	GM12878|chr3:113544600-113544626
GM12878|chr3:113546858-113547800	GM12878|chr3:113547800-113548333
GM12878|chr3:113546858-113547800	GM12878|chr3:113548579-113550205
GM12878|chr3:113547800-113548333	GM12878|chr3:113548579-113550205
GM12878|chr3:113548579-113550205	GM12878|chr3:113550921-113552122
GM12878|chr3:119312391-119312400	GM12878|chr3:119312400-119312499
GM12878|chr3:121711305-121712000	GM12878|chr3:121713837-121714458
GM12878|chr3:121713837-121714458	GM12878|chr3:121714675-121714919
GM12878|chr3:121716400-121718121	GM12878|chr3:121718282-121718718
GM12878|chr3:121811623-121812020	GM12878|chr3:121812265-121812400
GM12878|chr3:121811623-121812020	GM12878|chr3:121812400-121812444
GM12878|chr3:121811623-121812020	GM12878|chr3:121812592-121812600
GM12878|chr3:121811623-121812020	GM12878|chr3:121812600-121814950
GM12878|chr3:121812265-121812400	GM12878|chr3:121812400-121812444
GM12878|chr3:121812265-121812400	GM12878|chr3:121812592-121812600
GM12878|chr3:121812265-121812400	GM12878|chr3:121812600-121814950
GM12878|chr3:121812400-121812444	GM12878|chr3:121812592-121812600
GM12878|chr3:121812400-121812444	GM12878|chr3:121812600-121814950
GM12878|chr3:121812592-121812600	GM12878|chr3:121812600-121814950
GM12878|chr3:121817637-121818438	GM12878|chr3:121818659-121819032
GM12878|chr3:121817637-121818438	GM12878|chr3:121819197-121819400
GM12878|chr3:121817637-121818438	GM12878|chr3:121819800-121820429
GM12878|chr3:121818659-121819032	GM12878|chr3:121819197-121819400
GM12878|chr3:121818659-121819032	GM12878|chr3:121819800-121820429
GM12878|chr3:121819197-121819400	GM12878|chr3:121819800-121820429
GM12878|chr3:121819197-121819400	GM12878|chr3:121820709-121822406
GM12878|chr3:121819800-121820429	GM12878|chr3:121820709-121822406
GM12878|chr3:121820709-121822406	GM12878|chr3:121822511-121824400
GM12878|chr3:121977263-121977698	GM12878|chr3:121978944-121979000
GM12878|chr3:121977263-121977698	GM12878|chr3:121979000-121979400
GM12878|chr3:121978944-121979000	GM12878|chr3:121979000-121979400
GM12878|chr3:121981918-121983648	GM12878|chr3:121984234-121984400
GM12878|chr3:121981918-121983648	GM12878|chr3:121984400-121984676
GM12878|chr3:121981918-121983648	GM12878|chr3:121984773-121985292
GM12878|chr3:121984234-121984400	GM12878|chr3:121984400-121984676
GM12878|chr3:121984234-121984400	GM12878|chr3:121984773-121985292
GM12878|chr3:121984234-121984400	GM12878|chr3:121986399-121986600
GM12878|chr3:121984234-121984400	GM12878|chr3:121986600-121986652
GM12878|chr3:121984400-121984676	GM12878|chr3:121984773-121985292
GM12878|chr3:121984400-121984676	GM12878|chr3:121986399-121986600
GM12878|chr3:121984400-121984676	GM12878|chr3:121986600-121986652
GM12878|chr3:121984773-121985292	GM12878|chr3:121986399-121986600
GM12878|chr3:121984773-121985292	GM12878|chr3:121986600-121986652
GM12878|chr3:121984773-121985292	GM12878|chr3:121986825-121987895
GM12878|chr3:121986399-121986600	GM12878|chr3:121986600-121986652
GM12878|chr3:121986399-121986600	GM12878|chr3:121986825-121987895
GM12878|chr3:121986399-121986600	GM12878|chr3:121987999-121988720
GM12878|chr3:121986600-121986652	GM12878|chr3:121986825-121987895
GM12878|chr3:121986600-121986652	GM12878|chr3:121987999-121988720
GM12878|chr3:121986825-121987895	GM12878|chr3:121987999-121988720
GM12878|chr3:128508600-128509125	GM12878|chr3:128510800-128511139
GM12878|chr3:128510800-128511139	GM12878|chr3:128511284-128511627
GM12878|chr3:128510800-128511139	GM12878|chr3:128512020-128513511
GM12878|chr3:128511284-128511627	GM12878|chr3:128512020-128513511
GM12878|chr3:128511284-128511627	GM12878|chr3:128513764-128513800
GM12878|chr3:128512020-128513511	GM12878|chr3:128513764-128513800
GM12878|chr3:133160200-133162800	GM12878|chr3:133162800-133162865
GM12878|chr3:133160200-133162800	GM12878|chr3:133163105-133163200
GM12878|chr3:133160200-133162800	GM12878|chr3:133163200-133163400
GM12878|chr3:133160200-133162800	GM12878|chr3:133163400-133163488
GM12878|chr3:133160200-133162800	GM12878|chr3:133163612-133164000
GM12878|chr3:133162800-133162865	GM12878|chr3:133163105-133163200
GM12878|chr3:133162800-133162865	GM12878|chr3:133163200-133163400
GM12878|chr3:133162800-133162865	GM12878|chr3:133163400-133163488
GM12878|chr3:133162800-133162865	GM12878|chr3:133163612-133164000
GM12878|chr3:133162800-133162865	GM12878|chr3:133164000-133164382
GM12878|chr3:133163105-133163200	GM12878|chr3:133163200-133163400
GM12878|chr3:133163105-133163200	GM12878|chr3:133163400-133163488
GM12878|chr3:133163105-133163200	GM12878|chr3:133163612-133164000
GM12878|chr3:133163105-133163200	GM12878|chr3:133164000-133164382
GM12878|chr3:133163200-133163400	GM12878|chr3:133163400-133163488
GM12878|chr3:133163200-133163400	GM12878|chr3:133163612-133164000
GM12878|chr3:133163200-133163400	GM12878|chr3:133164000-133164382
GM12878|chr3:133163400-133163488	GM12878|chr3:133163612-133164000
GM12878|chr3:133163400-133163488	GM12878|chr3:133164000-133164382
GM12878|chr3:133163612-133164000	GM12878|chr3:133164000-133164382
GM12878|chr3:133163612-133164000	GM12878|chr3:133166145-133166200
GM12878|chr3:133164000-133164382	GM12878|chr3:133166145-133166200
GM12878|chr3:133166145-133166200	GM12878|chr3:133166200-133168200
GM12878|chr3:133166200-133168200	GM12878|chr3:133169400-133169474
GM12878|chr3:133646000-133646359	GM12878|chr3:133646715-133647302
GM12878|chr3:136104199-136104600	GM12878|chr3:136104600-136104683
GM12878|chr3:136467000-136467077	GM12878|chr3:136467177-136467400
GM12878|chr3:136473000-136473020	GM12878|chr3:136473225-136473508
GM12878|chr3:138633878-138634280	GM12878|chr3:138635148-138635275
GM12878|chr3:143846108-143847000	GM12878|chr3:143847800-143848100
GM12878|chr3:143846108-143847000	GM12878|chr3:143848482-143848681
GM12878|chr3:143847800-143848100	GM12878|chr3:143848482-143848681
GM12878|chr3:144013553-144013858	GM12878|chr3:144013984-144014889
GM12878|chr3:144013553-144013858	GM12878|chr3:144015595-144015600
GM12878|chr3:144013553-144013858	GM12878|chr3:144015600-144015695
GM12878|chr3:144013553-144013858	GM12878|chr3:144015787-144015887
GM12878|chr3:144013984-144014889	GM12878|chr3:144015595-144015600
GM12878|chr3:144013984-144014889	GM12878|chr3:144015600-144015695
GM12878|chr3:144013984-144014889	GM12878|chr3:144015787-144015887
GM12878|chr3:144015595-144015600	GM12878|chr3:144015600-144015695
GM12878|chr3:144015595-144015600	GM12878|chr3:144015787-144015887
GM12878|chr3:144015600-144015695	GM12878|chr3:144015787-144015887
GM12878|chr3:144156958-144157000	GM12878|chr3:144157000-144157338
GM12878|chr3:149901800-149901997	GM12878|chr3:149902281-149902397
GM12878|chr3:156276256-156276539	GM12878|chr3:156278614-156279000
GM12878|chr3:156278614-156279000	GM12878|chr3:156279000-156279019
GM12878|chr3:156278614-156279000	GM12878|chr3:156279300-156279701
GM12878|chr3:156279000-156279019	GM12878|chr3:156279300-156279701
GM12878|chr3:156385957-156386000	GM12878|chr3:156386000-156386747
GM12878|chr3:156537000-156537134	GM12878|chr3:156537489-156539098
GM12878|chr3:15840000-15840122	GM12878|chr3:15841190-15841357
GM12878|chr3:15840000-15840122	GM12878|chr3:15841964-15842235
GM12878|chr3:15841190-15841357	GM12878|chr3:15841964-15842235
GM12878|chr3:15841964-15842235	GM12878|chr3:15843684-15843916
GM12878|chr3:15843684-15843916	GM12878|chr3:15845712-15845884
GM12878|chr3:15843684-15843916	GM12878|chr3:15845996-15846400
GM12878|chr3:15845712-15845884	GM12878|chr3:15845996-15846400
GM12878|chr3:15845712-15845884	GM12878|chr3:15847400-15847506
GM12878|chr3:15845996-15846400	GM12878|chr3:15847400-15847506
GM12878|chr3:15845996-15846400	GM12878|chr3:15847598-15848889
GM12878|chr3:15847400-15847506	GM12878|chr3:15847598-15848889
GM12878|chr3:15850606-15851838	GM12878|chr3:15852201-15852675
GM12878|chr3:15857837-15858200	GM12878|chr3:15859000-15859080
GM12878|chr3:15857837-15858200	GM12878|chr3:15859575-15860000
GM12878|chr3:15857837-15858200	GM12878|chr3:15860000-15860320
GM12878|chr3:15859000-15859080	GM12878|chr3:15859575-15860000
GM12878|chr3:15859000-15859080	GM12878|chr3:15860000-15860320
GM12878|chr3:15859575-15860000	GM12878|chr3:15860000-15860320
GM12878|chr3:170902118-170903064	GM12878|chr3:170903205-170903541
GM12878|chr3:170902118-170903064	GM12878|chr3:170903633-170903800
GM12878|chr3:170902118-170903064	GM12878|chr3:170904800-170905071
GM12878|chr3:170903205-170903541	GM12878|chr3:170903633-170903800
GM12878|chr3:170903205-170903541	GM12878|chr3:170904800-170905071
GM12878|chr3:170903205-170903541	GM12878|chr3:170905163-170905341
GM12878|chr3:170903205-170903541	GM12878|chr3:170905433-170905534
GM12878|chr3:170903633-170903800	GM12878|chr3:170904800-170905071
GM12878|chr3:170903633-170903800	GM12878|chr3:170905163-170905341
GM12878|chr3:170903633-170903800	GM12878|chr3:170905433-170905534
GM12878|chr3:170904800-170905071	GM12878|chr3:170905163-170905341
GM12878|chr3:170904800-170905071	GM12878|chr3:170905433-170905534
GM12878|chr3:170904800-170905071	GM12878|chr3:170906983-170907311
GM12878|chr3:170905163-170905341	GM12878|chr3:170905433-170905534
GM12878|chr3:170905163-170905341	GM12878|chr3:170906983-170907311
GM12878|chr3:170905163-170905341	GM12878|chr3:170907403-170907542
GM12878|chr3:170905433-170905534	GM12878|chr3:170906983-170907311
GM12878|chr3:170905433-170905534	GM12878|chr3:170907403-170907542
GM12878|chr3:170906983-170907311	GM12878|chr3:170907403-170907542
GM12878|chr3:177075161-177075200	GM12878|chr3:177075200-177075800
GM12878|chr3:177078600-177079400	GM12878|chr3:177079400-177079773
GM12878|chr3:178733225-178733317	GM12878|chr3:178733646-178733799
GM12878|chr3:178733225-178733317	GM12878|chr3:178734299-178735947
GM12878|chr3:178733646-178733799	GM12878|chr3:178734299-178735947
GM12878|chr3:178734299-178735947	GM12878|chr3:178736666-178737055
GM12878|chr3:183892000-183892185	GM12878|chr3:183892200-183892400
GM12878|chr3:185660982-185661000	GM12878|chr3:185661000-185661209
GM12878|chr3:194200660-194200752	GM12878|chr3:194200967-194201000
GM12878|chr3:194971849-194972819	GM12878|chr3:194973216-194974246
GM12878|chr3:194978849-194979103	GM12878|chr3:194979204-194979400
GM12878|chr3:39332000-39332112	GM12878|chr3:39333207-39333353
GM12878|chr3:39332000-39332112	GM12878|chr3:39333723-39333859
GM12878|chr3:39333207-39333353	GM12878|chr3:39333723-39333859
GM12878|chr3:39335901-39338519	GM12878|chr3:39338649-39338747
GM12878|chr3:4793800-4794612	GM12878|chr3:4794704-4796892
GM12878|chr3:4798800-4798814	GM12878|chr3:4798914-4799286
GM12878|chr3:4798800-4798814	GM12878|chr3:4799385-4799800
GM12878|chr3:4798914-4799286	GM12878|chr3:4799385-4799800
GM12878|chr3:4886800-4888200	GM12878|chr3:4888200-4888379
GM12878|chr3:49481061-49482490	GM12878|chr3:49482612-49482716
GM12878|chr3:49486359-49486400	GM12878|chr3:49486400-49486580
GM12878|chr3:5029800-5029922	GM12878|chr3:5031239-5031437
GM12878|chr3:50642418-50642732	GM12878|chr3:50642842-50643004
GM12878|chr3:50649891-50650200	GM12878|chr3:50650200-50650275
GM12878|chr3:5093487-5093907	GM12878|chr3:5095241-5095494
GM12878|chr3:5093487-5093907	GM12878|chr3:5095926-5096309
GM12878|chr3:5095241-5095494	GM12878|chr3:5095926-5096309
GM12878|chr3:5095241-5095494	GM12878|chr3:5097101-5097652
GM12878|chr3:5095926-5096309	GM12878|chr3:5097101-5097652
GM12878|chr3:5097101-5097652	GM12878|chr3:5098695-5099495
GM12878|chr3:51714964-51716146	GM12878|chr3:51716447-51716600
GM12878|chr3:52009774-52009981	GM12878|chr3:52010073-52010200
GM12878|chr3:58163267-58163373	GM12878|chr3:58163755-58164000
GM12878|chr3:58163267-58163373	GM12878|chr3:58164200-58164270
GM12878|chr3:58163267-58163373	GM12878|chr3:58164455-58164547
GM12878|chr3:58163755-58164000	GM12878|chr3:58164200-58164270
GM12878|chr3:58163755-58164000	GM12878|chr3:58164455-58164547
GM12878|chr3:58164200-58164270	GM12878|chr3:58164455-58164547
GM12878|chr3:98284800-98285961	GM12878|chr3:98286398-98287563
GM12878|chr4:105851631-105852397	GM12878|chr4:105852551-105852721
GM12878|chr4:113232553-113232800	GM12878|chr4:113234800-113234851
GM12878|chr4:113234800-113234851	GM12878|chr4:113235861-113235953
GM12878|chr4:113234800-113234851	GM12878|chr4:113236669-113236894
GM12878|chr4:113235861-113235953	GM12878|chr4:113236669-113236894
GM12878|chr4:113236669-113236894	GM12878|chr4:113239092-113239211
GM12878|chr4:113239092-113239211	GM12878|chr4:113239322-113240791
GM12878|chr4:13656030-13656228	GM12878|chr4:13656442-13656548
GM12878|chr4:13656030-13656228	GM12878|chr4:13658432-13658600
GM12878|chr4:13656442-13656548	GM12878|chr4:13658432-13658600
GM12878|chr4:154353874-154354200	GM12878|chr4:154356000-154356085
GM12878|chr4:155537576-155537600	GM12878|chr4:155537600-155538497
GM12878|chr4:15650400-15650563	GM12878|chr4:15651414-15651618
GM12878|chr4:15650400-15650563	GM12878|chr4:15651907-15652142
GM12878|chr4:15651414-15651618	GM12878|chr4:15651907-15652142
GM12878|chr4:160124000-160124146	GM12878|chr4:160125640-160126167
GM12878|chr4:160124000-160124146	GM12878|chr4:160126340-160126452
GM12878|chr4:160125640-160126167	GM12878|chr4:160126340-160126452
GM12878|chr4:160125640-160126167	GM12878|chr4:160126544-160126773
GM12878|chr4:160125640-160126167	GM12878|chr4:160126891-160127066
GM12878|chr4:160125640-160126167	GM12878|chr4:160127206-160128600
GM12878|chr4:160126340-160126452	GM12878|chr4:160126544-160126773
GM12878|chr4:160126340-160126452	GM12878|chr4:160126891-160127066
GM12878|chr4:160126340-160126452	GM12878|chr4:160127206-160128600
GM12878|chr4:160126544-160126773	GM12878|chr4:160126891-160127066
GM12878|chr4:160126544-160126773	GM12878|chr4:160127206-160128600
GM12878|chr4:160126891-160127066	GM12878|chr4:160127206-160128600
GM12878|chr4:170406958-170407000	GM12878|chr4:170407000-170407200
GM12878|chr4:185189800-185191790	GM12878|chr4:185192847-185193181
GM12878|chr4:185210600-185211400	GM12878|chr4:185211400-185211423
GM12878|chr4:38307586-38309200	GM12878|chr4:38309200-38309379
GM12878|chr4:38307586-38309200	GM12878|chr4:38310557-38310732
GM12878|chr4:38309200-38309379	GM12878|chr4:38310557-38310732
GM12878|chr4:38310557-38310732	GM12878|chr4:38311257-38313200
GM12878|chr4:38311257-38313200	GM12878|chr4:38313200-38313325
GM12878|chr4:38313200-38313325	GM12878|chr4:38315567-38315813
GM12878|chr4:38319769-38319800	GM12878|chr4:38321200-38321467
GM12878|chr4:38321200-38321467	GM12878|chr4:38321772-38322600
GM12878|chr4:38321200-38321467	GM12878|chr4:38322600-38322732
GM12878|chr4:38321772-38322600	GM12878|chr4:38322600-38322732
GM12878|chr4:38759536-38759682	GM12878|chr4:38760459-38760610
GM12878|chr4:38759536-38759682	GM12878|chr4:38760809-38761219
GM12878|chr4:38759536-38759682	GM12878|chr4:38761475-38762000
GM12878|chr4:38760459-38760610	GM12878|chr4:38760809-38761219
GM12878|chr4:38760459-38760610	GM12878|chr4:38761475-38762000
GM12878|chr4:38760809-38761219	GM12878|chr4:38761475-38762000
GM12878|chr4:38765000-38766400	GM12878|chr4:38766400-38766486
GM12878|chr4:48200000-48200603	GM12878|chr4:48200854-48201535
GM12878|chr4:48200000-48200603	GM12878|chr4:48201627-48201758
GM12878|chr4:48200000-48200603	GM12878|chr4:48202129-48202884
GM12878|chr4:48200854-48201535	GM12878|chr4:48201627-48201758
GM12878|chr4:48200854-48201535	GM12878|chr4:48202129-48202884
GM12878|chr4:48201627-48201758	GM12878|chr4:48202129-48202884
GM12878|chr4:53508000-53509105	GM12878|chr4:53509318-53510780
GM12878|chr4:53509318-53510780	GM12878|chr4:53511014-53511114
GM12878|chr4:53509318-53510780	GM12878|chr4:53511206-53512320
GM12878|chr4:53511014-53511114	GM12878|chr4:53511206-53512320
GM12878|chr4:56419600-56419757	GM12878|chr4:56419967-56420200
GM12878|chr4:6721865-6721957	GM12878|chr4:6722339-6722600
GM12878|chr4:78074829-78075200	GM12878|chr4:78075200-78075707
GM12878|chr4:78074829-78075200	GM12878|chr4:78075954-78076195
GM12878|chr4:78074829-78075200	GM12878|chr4:78076369-78076800
GM12878|chr4:78075200-78075707	GM12878|chr4:78075954-78076195
GM12878|chr4:78075200-78075707	GM12878|chr4:78076369-78076800
GM12878|chr4:78075954-78076195	GM12878|chr4:78076369-78076800
GM12878|chr4:83825965-83826057	GM12878|chr4:83826421-83826564
GM12878|chr4:83825965-83826057	GM12878|chr4:83826600-83826800
GM12878|chr4:83825965-83826057	GM12878|chr4:83827600-83827655
GM12878|chr4:83825965-83826057	GM12878|chr4:83827747-83827800
GM12878|chr4:83825965-83826057	GM12878|chr4:83827800-83827940
GM12878|chr4:83826421-83826564	GM12878|chr4:83826600-83826800
GM12878|chr4:83826421-83826564	GM12878|chr4:83827600-83827655
GM12878|chr4:83826421-83826564	GM12878|chr4:83827747-83827800
GM12878|chr4:83826421-83826564	GM12878|chr4:83827800-83827940
GM12878|chr4:83826600-83826800	GM12878|chr4:83827600-83827655
GM12878|chr4:83826600-83826800	GM12878|chr4:83827747-83827800
GM12878|chr4:83826600-83826800	GM12878|chr4:83827800-83827940
GM12878|chr4:83827600-83827655	GM12878|chr4:83827747-83827800
GM12878|chr4:83827600-83827655	GM12878|chr4:83827800-83827940
GM12878|chr4:83827747-83827800	GM12878|chr4:83827800-83827940
GM12878|chr4:89240873-89241600	GM12878|chr4:89242800-89242888
GM12878|chr4:99851400-99852029	GM12878|chr4:99853794-99854079
GM12878|chr5:100112263-100112722	GM12878|chr5:100113014-100114000
GM12878|chr5:100112263-100112722	GM12878|chr5:100114200-100114225
GM12878|chr5:100112263-100112722	GM12878|chr5:100114492-100114584
GM12878|chr5:100113014-100114000	GM12878|chr5:100114200-100114225
GM12878|chr5:100113014-100114000	GM12878|chr5:100114492-100114584
GM12878|chr5:100113014-100114000	GM12878|chr5:100115157-100116629
GM12878|chr5:100114200-100114225	GM12878|chr5:100114492-100114584
GM12878|chr5:100114200-100114225	GM12878|chr5:100115157-100116629
GM12878|chr5:100114492-100114584	GM12878|chr5:100115157-100116629
GM12878|chr5:100114492-100114584	GM12878|chr5:100116742-100116865
GM12878|chr5:100115157-100116629	GM12878|chr5:100116742-100116865
GM12878|chr5:108747600-108747610	GM12878|chr5:108748707-108749162
GM12878|chr5:108747600-108747610	GM12878|chr5:108749254-108749658
GM12878|chr5:108748707-108749162	GM12878|chr5:108749254-108749658
GM12878|chr5:115411064-115411629	GM12878|chr5:115411956-115412362
GM12878|chr5:115411064-115411629	GM12878|chr5:115412400-115412600
GM12878|chr5:115411956-115412362	GM12878|chr5:115412400-115412600
GM12878|chr5:116097916-116098181	GM12878|chr5:116098412-116099600
GM12878|chr5:124244459-124245400	GM12878|chr5:124245400-124245474
GM12878|chr5:124244459-124245400	GM12878|chr5:124246086-124246400
GM12878|chr5:124244459-124245400	GM12878|chr5:124246400-124246800
GM12878|chr5:124244459-124245400	GM12878|chr5:124246800-124247000
GM12878|chr5:124244459-124245400	GM12878|chr5:124247000-124247014
GM12878|chr5:124245400-124245474	GM12878|chr5:124246086-124246400
GM12878|chr5:124245400-124245474	GM12878|chr5:124246400-124246800
GM12878|chr5:124245400-124245474	GM12878|chr5:124246800-124247000
GM12878|chr5:124245400-124245474	GM12878|chr5:124247000-124247014
GM12878|chr5:124246086-124246400	GM12878|chr5:124246400-124246800
GM12878|chr5:124246086-124246400	GM12878|chr5:124246800-124247000
